Silent_mutations_kb	log_Total_N_missense_mutations	log_Total_N_LoF_mutations	log_Total_N_of_splicing_mutations	Missense_mutations_kb	LoF_mutations_kb	Missense_entropy	LOF_silent_ratio	Splice_silent_ratio	Missense_silent_ratio	HiFI_missense_LoFI_missense_ratio	LOF_benign_ratio	Splice_benign_ratio	Missense_benign_ratio	Missense_damaging_benign_ratio	PolyPhen_2_score	LOF_total_ratio	Missense_total_ratio	Splice_total_ratio	LOF_missense_ratio	Silent_fraction	Nonsense_fraction	Recurrent_missense_fraction	Frameshift_indel_fraction	Inframe_indel_fraction	Lost_start_and_stop_fraction	Inactivating_fraction	NonSilent_silent_ratio	log_gene_length	log_CDS_length	CNA_deletion_percentage	Exon_conservation_phastCons_score	Missense_MGAentropy	Early_replication_timing	VEST_score	Gene_expression_Z_score	Increase_of_cell_proliferation_by_CRISPR_Knock_down	Super_enhancer_percentage	Promoter_hypermethylation_in_cancer	Gene_body_hypermethylation_in_cancer	Gene_body_canyon_hypermethylation_in_cancer	pLI_score	pNull_score	Synonymous_o_e_constraint	Missense_o_e_constraint	LoF_o_e_constraint	Primate_dN_dS_ratio	Gene_damage_index	RVIS_percentile	ncRVIS_score	ncGERP_score	Gene_age	Family_member_count	H3K4me3_peak_length	Height_of_H3K4me3_peaks	H3K4me2_peak_length	Height_of_H3K4me2_peaks	H3K4me1_peak_length	Height_of_H3K4me1_peaks	H3K36me3_peak_length	Height_of_H3K36me3_peaks	H3K27ac_peak_length	Height_of_H3K27ac_peaks	H3K27me3_peak_length	Height_of_H3K27me3_peaks	H3K9me3_peak_length	Height_of_H3K9me3_peaks	H3K9ac_peak_length	Height_of_H3K9ac_peaks	H3K9me2_peak_length	Height_of_H3K9me2_peaks	H3K79me2_peak_length	Height_of_H3K79me2_peaks	H4K20me1_peak_length	Height_of_H4K20me1_peaks
RVIS_percentile	0.0196889421770526	-0.168036242980063	-0.179400876466547	-0.20272754041617	-0.00415514185661751	-0.0101005086155419	-0.001828448369649	-0.0167106353694739	-0.0271200354340929	-0.00240297705798778	-0.079405372401407	-0.0253412653896021	-0.0474064242662395	-0.038164805958648	-0.0596624131994638	-0.223823111645642	-0.0364227953129557	0.0260852508364467	-0.0472180056571539	-0.0203959300945197	-0.0204078111317249	-0.0114816598824623	0.00789829204874846	-0.0311209275465673	-0.00918414077108468	0.0494547230443138	-0.0269523378740236	-0.0108784255577753	-0.220256339561273	-0.171652573086439	-0.0167020820061148	-0.323978175156845	0.342855585733548	0.0977827572939585	-0.383097376360255	0.203543464410501	0.0956026300048164	-0.117536128221353	-0.0867247270477089	-0.0050813064775158	-0.0072255390220968	-0.324380885336295	0.293732761287476	0.0350944243333954	-0.393813306272396	-0.451044528151223	0.148207280475538	0.233788475288786	0	0.146077388736809	-0.28269103915397	0.252974585913444	0.170252307116355	-0.119198070182766	-0.0791932967531277	-0.13187348064755	-0.100188477111781	-0.176094677522788	-0.132558647655524	-0.156448158446648	-0.111670166763818	-0.153541452969138	-0.121442291325155	-0.0034045701049126	-0.0536008498173159	-0.00375372238485099	-0.0173143932114637	-0.147806447430951	-0.111305789320344	0.0592389578430726	0.0199509764198451	-0.160048881506969	-0.143055031618304	-0.196405046389463	-0.180329045466944
ncRVIS_score	0.0978927955286157	0.00740764840303431	-0.0255604811581987	-0.0104919984700704	0.00101885856051636	-0.00528808482036155	0.0243390295503204	-0.0229371151277917	-0.0249153600698743	-0.0254662486958259	-0.0318487516806269	-0.022051205245058	-0.0230017847059903	-0.0323884422476338	-0.0314389699764715	-0.0629390880059392	-0.0530696243858484	-0.000933388601345934	-0.0131763541717456	-0.0180879412491258	0.0451833923542549	-0.0320886785954314	1.72482564743647e-05	-0.0369557758432488	-0.0217260777760981	0.0010339641737245	-0.0477135367704457	-0.0302441452036409	-0.0305438992132456	-0.0327591720603635	-0.00494398708861721	-0.125867024028625	0.151701857180229	0.0579798821529397	-0.0931303815332059	0.0995320506979408	0.05439337436188	-0.0391166803911839	-0.0415450617871929	-0.0496212561925352	0.00250634260695593	-0.173153314826157	0.12108457034758	-0.0823914677512315	-0.181508476082882	-0.159696141754438	0.0458818761413729	0.147499314405385	0.146077388736809	0	-0.238272681927896	0.088612112832126	0.0661143775181563	-0.0592782135602518	-0.0551278992674727	-0.0669062029990461	-0.040850344430861	-0.0493836856700807	-0.001757228791579	-0.0452429480129579	-0.0239050601131934	-0.0379568720630061	-0.0444408147707153	0.0536085328002792	0.0189513792961051	0.033470236722053	0.0152812616845209	-0.0642217315594235	-0.0566922711511884	0.0574903626611296	0.040007390754002	-0.0776467668342002	-0.0662370952995217	-0.0767303427665064	-0.0618180584679539
ncGERP_score	-0.0197315638761162	0.165600083279514	0.228743025333154	0.15204360736027	0.0299758673796086	0.0376375165662054	0.0377742440645574	0.060673060884653	0.060736785679185	0.0612656216571477	0.0708993958024949	0.0591522088670937	0.0591966433506349	0.0807467394416623	0.0729684744398652	0.164505664328339	0.14169487283061	0.0267217557784591	0.0287683105940667	0.0453129876674908	-0.118234012634912	0.123199035015348	0.00937565060796864	0.0777985191125151	0.0340717287991948	-0.0300043408687121	0.126520498277514	0.0796247668019652	0.256563974077458	0.136285990538713	0.011101023887947	0.423199917769593	-0.365950118963009	0.0570952064921985	0.277939421249501	-0.118598996573997	0.0268886908777505	0.0555953045641789	0.0973632986819553	0.0285149714173026	0.0576029155311666	0.454798070738122	-0.306493532228143	0.0933149559078643	0.402282522840507	0.456101048352752	-0.0954176523604234	-0.0710141021385918	-0.28269103915397	-0.238272681927896	0	-0.22954696280526	-0.169781453149576	0.169798380320995	0.0907080309302845	0.202194279101484	0.0929181888163145	0.194788718797281	0.0589907899070966	0.111015342046176	0.0851342279453021	0.168845854603338	0.142010446630575	0.0430281029834769	0.0704267384554736	0.0153535260674073	0.0411774336900586	0.155796900233146	0.1121949536828	0.0537816261782426	0.14409606957651	0.210041853093686	0.163737711939414	0.213701173270136	0.222368417410873
Gene_age	0.136023649079237	-0.0646531743221734	-0.0995787262411664	-0.148314726446811	0.00502910118546891	-0.000459318880863488	0.0441500191889529	-0.0186248418303231	-0.0774274504949886	-0.0148149438442866	-0.049094369140502	-0.0192219224661331	-0.0829999718943042	-0.0329246806402185	-0.0430909535971099	-0.189711642926453	-0.0589288590978229	0.0250806374580661	-0.0801804014492667	-0.0148238651348427	0.0344442016346247	-0.0273134620869912	-0.000883716215906873	-0.0535268731959587	-0.0324950265878948	0.02902967198374	-0.0651614273474621	-0.0239432535945731	-0.234423306876286	-0.111741296421236	0.00732769010187104	-0.339761109538794	0.39775419111392	0.135612092620507	-0.369383262207081	0.273995300764466	0.0937443603713998	-0.0947990451992133	-0.0849405245843663	0.00481733607902936	-0.0267351409186371	-0.170828837563534	0.160129908690875	-0.079361521600892	-0.267787579047676	-0.301499158496083	0.168998645156597	0.0264022846339369	0.252974585913444	0.088612112832126	-0.22954696280526	0	0.322502538757218	-0.152063694820397	-0.131251424509825	-0.183390731785579	-0.184101287444166	-0.217797054374667	-0.188386981528664	-0.172938409588665	-0.120043177227429	-0.200103969653491	-0.167732711479821	-0.0590168732603581	-0.0947533064949543	0.0297444774660451	-0.00934473763965054	-0.201186471656382	-0.181134062758313	0.0202321371133296	-0.0620352546459785	-0.181484191268049	-0.179682562695946	-0.194223189642532	-0.203793870568148
Family_member_count	0.21848511786807	0.0895005925272336	0.0325322878437966	-0.144945006534038	0.0280571533319867	0.000434698259845002	0.0488122947251619	-0.0196299263412629	-0.124719553054155	0.000195798337537039	-0.0308286818587346	-0.0202131167033004	-0.12678847272396	-0.0238177282094674	-0.0204929592101174	-0.0677393270892264	-0.0521350665324882	0.0382795663435209	-0.125388770056083	-0.0168642627342947	0.053566675688276	-0.0213855097289995	-0.0123266324176407	-0.0494995605890933	-0.0380484355094612	-0.00942508977416237	-0.0776477779750477	-0.00500505168498121	-0.198040681484804	0.00192640849720051	0.011791831915552	-0.204413354414666	0.175657070635303	0.170840134513244	-0.194390804199547	0.164883577373316	0.0860431602511059	-0.091414171633709	-0.0224042175443924	0.0330070498731806	-0.00632690668164683	-0.0966885512799149	0.0773287986283359	-0.0629364918900238	-0.144591044808902	-0.158811804724162	0.0215686634235999	0.0823873761508589	0.170252307116355	0.0661143775181563	-0.169781453149576	0.322502538757218	0	-0.0911235179078086	-0.0661072822745672	-0.123174048519417	-0.111629200232295	-0.147068352551424	-0.133685611014432	-0.0571610567434198	-0.0329451056803108	-0.148339346615292	-0.10706968280021	-0.0746923967115158	-0.0594318742453786	0.14515334879872	0.0874873663644814	-0.139176658422618	-0.101655297940575	0.0441603733560294	0.0141285317951849	-0.0829834265921703	-0.0914044188499774	-0.107250149669517	-0.117423371009391
H3K4me3_peak_length	-0.05240616649689	0.0463141605614002	0.0663411217270758	-0.0085298929121292	0.00155693003670874	0.0215754087529356	0.0119129485588199	0.0485825342944217	0.00821025302376847	0.0256250221186419	0.0304919097670852	0.0347217161362488	-0.00919545114906744	0.0139661879046391	0.0489125966666597	0.109759268874043	0.113372786787954	0.03764440557865	-0.0119895547403515	0.0300719753907448	0.013015483482947	0.0599558474267296	-0.00431241404985663	0.0959309920977539	0.0491223378899971	0.00251095044893516	0.100298713197396	0.0399823028775494	0.142769072095215	0.0868985762195116	0.0400078823671154	0.109466754348219	-0.202663324335546	-0.100353669282753	0.183248388247561	-0.213075098478585	-0.0595256153001947	0.202236873312612	0.0826767894276732	0.0520280310541007	0.0206821881580165	0.179798255870575	-0.187647272868079	0.000148079197366973	0.165964943668111	0.170383294921139	-0.0716493948713962	-0.0709326812108806	-0.119198070182766	-0.0592782135602518	0.169798380320995	-0.152063694820397	-0.0911235179078086	0	0.613234705447638	0.848744957487291	0.67796719489736	0.738757940317827	0.537005527693819	0.399877923910625	0.316800759624363	0.753552717307001	0.605427076340698	0.217216825518309	0.294702230833987	0.225793253906473	0.176247178465091	0.871104096695449	0.70644298268546	0.0618694100835354	0.172982531700181	0.641659840641357	0.645143275970341	0.597788850534414	0.559423248108413
Height_of_H3K4me3_peaks	-0.138027731244892	-0.043201364533338	0.00222255750020467	-0.0250703526035255	0.00667565239079744	0.00346670825261887	-0.0101751738322472	0.0391819287162899	0.0505422947736095	0.0531152696730795	0.0109960717092415	0.0252893394240047	0.0250710568294786	0.0140473724063014	0.0427015621476304	0.0553815506698429	0.115024501275338	0.0344284424058785	0.0234378341591781	0.0254660736592487	-0.0476680220838814	0.0846224884239927	-0.00801579820288885	0.0793547244410177	0.0392413756588659	0.0204138361201585	0.115262737193952	0.0610538351797741	0.0906759509555441	0.0295480279303676	0.0217082706654032	0.118937182175947	-0.21459754737763	-0.112725169780737	0.178436842803397	-0.292235490136339	-0.190657989452071	0.0867554810907917	0.0490237294833522	0.0394702752938819	-0.0119671812839892	0.118279136391412	-0.144503134626134	0.0214453670084768	0.122238567260615	0.118948037962009	-0.0576388829821702	-0.0700100859633484	-0.0791932967531277	-0.0551278992674727	0.0907080309302845	-0.131251424509825	-0.0661072822745672	0.613234705447638	0	0.62567898395578	0.692026559511706	0.515461645787333	0.422165532858628	0.398232981694043	0.307171645896664	0.460416275518379	0.535436875627312	-0.00234573881252609	0.137732013585879	0.108427232687125	0.14250872949564	0.605223472153874	0.752860048130576	0.0129258475308909	0.122829287770225	0.609919593476491	0.649312514845658	0.496482051310117	0.432176133731563
H3K4me2_peak_length	-0.0764793787545216	0.0555449092706002	0.0895785732087837	0.0266130806034318	-0.000492737956030105	0.0222796689499018	0.00898965906849384	0.052548628459163	0.0406325191202772	0.0348664207796753	0.0313907116171152	0.0387541131369562	0.0221939021506817	0.0259263729904928	0.0539875971086544	0.121154984626423	0.134974323544625	0.0508716467065585	0.0147969743049086	0.0325259396760549	-0.0236910018523183	0.0908860906757293	-0.00454422173682466	0.0976324739521727	0.0375453287854954	-0.00333088256399638	0.124539716971327	0.0501848097673434	0.231953047052144	0.100212757839511	0.0452254296824294	0.176863678359171	-0.234750040879692	-0.0622772666738297	0.220995600747205	-0.238465967707028	-0.0553890989673783	0.170994480699183	0.0816965743535751	0.0308684248627613	0.0101262185341717	0.192383837796694	-0.195781885965501	0.0342624301517335	0.187315061157324	0.203086646786427	-0.0718174422429605	-0.0642812478049789	-0.13187348064755	-0.0669062029990461	0.202194279101484	-0.183390731785579	-0.123174048519417	0.848744957487291	0.62567898395578	0	0.770762423182864	0.839936978533171	0.608484562210808	0.447295945611628	0.344219851630414	0.78293354531717	0.683976838257624	0.211746228607698	0.29940754728616	0.184133835980001	0.192929987485408	0.860764954689177	0.757568967230622	0.10367226449175	0.280588175284016	0.739310834607356	0.716806300653844	0.677662710241776	0.615191828354214
Height_of_H3K4me2_peaks	-0.106545150455977	0.0170059205256682	0.0416273992933174	0.0151055553077898	-7.15277389300545e-05	0.0030337001429611	-0.0131748379435959	0.0282536982815384	0.0411104056849942	0.0285519355351073	0.0182483075024053	0.0171433447394176	0.022371655354218	0.00335334695705006	0.0444360636348706	0.102957327780592	0.0985712654573123	0.042243675293837	0.027334723114834	0.0199304140089727	0.0049963800030886	0.0690544311916254	-0.0110161172343451	0.0694066561631374	0.0318158352169508	0.0001904446484142	0.0973996463014663	0.0356160298512137	0.209192467106618	0.0864617205654729	0.0529539012700737	0.136273497386498	-0.201672028569839	-0.123753696321117	0.196654145710015	-0.257966975692005	-0.0713243047694147	0.0885723667681031	0.104143279759236	0.0419812679733333	-0.000753743832604982	0.101888392361788	-0.148462383509822	0.0677981587700555	0.147220795242638	0.142532727585184	-0.0699921195255075	-0.0573481295286024	-0.100188477111781	-0.040850344430861	0.0929181888163145	-0.184101287444166	-0.111629200232295	0.67796719489736	0.692026559511706	0.770762423182864	0	0.698402456449025	0.697547950527669	0.44728094262835	0.355513648111093	0.614654038315012	0.643659309709715	0.229831180263266	0.351329089580985	0.215418427337085	0.227154616005489	0.70838114149596	0.835043111513691	0.0947257399202406	0.273081158886425	0.659332032992118	0.681142033347082	0.562201819210285	0.537641302493158
H3K4me1_peak_length	-0.0466852930206793	0.0985520915862883	0.111622834108449	0.0661156009235674	0.000629934144737456	0.017865874090852	0.0130297819335897	0.0400267550476692	0.0306962623824106	0.0205726072533207	0.0408059086102691	0.0313819772104068	0.0249544286625088	0.0200636026714425	0.0516086488686311	0.162746809265601	0.103154983283761	0.0412880402416433	0.0220266535468872	0.0273944287552804	0.0239191759104451	0.0590175690088376	-0.00479457979765159	0.081158864326205	0.0389180925971872	-0.0162810993328968	0.0938127852247101	0.0341155886200303	0.304303885556606	0.13513761214319	0.0496731331481809	0.210186463250939	-0.244895682658347	-0.121969880698122	0.267924377726278	-0.237445702316053	-0.0190515104688345	0.246220791912842	0.0731900828432183	0.00821575674818605	0.00581995846985099	0.217451634089829	-0.215002237829766	0.039580171967588	0.219833154262996	0.251998381762385	-0.0843758149218412	-0.0526550714371113	-0.176094677522788	-0.0493836856700807	0.194788718797281	-0.217797054374667	-0.147068352551424	0.738757940317827	0.515461645787333	0.839936978533171	0.698402456449025	0	0.719234041587726	0.494738645942818	0.366932882063872	0.867816249806469	0.689226268164479	0.27127002932067	0.325340621190323	0.190959167755093	0.204416210224808	0.82372242761212	0.676306517479507	0.129895721419765	0.313597044056092	0.739407857528158	0.679839625402625	0.745940301175038	0.680336701834467
Height_of_H3K4me1_peaks	-0.00659233412829764	0.108514533243636	0.0927292916396787	0.0810814303383032	-0.000130559060804302	0.0112268454324485	-0.00217655103363654	0.00700824219553818	0.00885975547780991	-0.00507215388033085	0.0298688388227748	0.00298344931805116	0.00941113518844863	-0.00984442500623715	0.0323319958064367	0.145254231707288	0.0409446233017398	0.0313351199106609	0.0239991062039587	0.00598469764291796	0.0858765541056114	0.0148796889727158	-0.00917095136311493	0.0385197909535168	0.0233596817750979	-0.0231048896159783	0.0372746109689287	-0.000294070726317814	0.287056947090957	0.138108572795874	0.0515179514691222	0.136005807570292	-0.146803552492433	-0.160818501694305	0.198813733442851	-0.149769460691831	0.000761221505767543	0.181963790995969	0.0763442561811295	-0.00938659823497468	0.000702619944398933	0.101466867252226	-0.141936689481825	0.0540555210249288	0.155578251825607	0.172219185973383	-0.0653098864453932	-0.0249718802512413	-0.132558647655524	-0.001757228791579	0.0589907899070966	-0.188386981528664	-0.133685611014432	0.537005527693819	0.422165532858628	0.608484562210808	0.697547950527669	0.719234041587726	0	0.413924588128489	0.339305149960953	0.651126153582996	0.575215471035508	0.393745926264908	0.438113150704124	0.253582159547919	0.248723132728752	0.625202625574662	0.597941084142048	0.132405646575244	0.295478446411451	0.496071267771555	0.520042446916418	0.498926260508974	0.540116886620613
H3K36me3_peak_length	-0.13133663164163	0.0930537603057521	0.13088859298234	0.0867569375682486	0.00460136952138552	0.0289620220117792	0.00147610952919104	0.0539867587364398	0.0816064374231879	0.0458542762173651	0.0236810316248213	0.0466895072047714	0.0820163056804151	0.0634914878864773	0.0315527720691012	0.106169202140897	0.141327291653538	0.064795670408546	0.061076737615557	0.0334844204629976	-0.0642817098003506	0.105867824039937	-0.00204414261127459	0.0913979672556711	0.0207658531778188	-0.0218481824939378	0.137016847578062	0.0633907468050215	0.255990120702041	0.151390722051503	0.0453623250764469	0.238231010571475	-0.22417626730332	-0.120579796179068	0.241876649934492	-0.350989822947038	-0.169050475066754	0.102016591633858	0.0311202839358285	0.0181477564981344	-0.0277805670262561	0.175835556680393	-0.204231512120543	0.0533222401290667	0.217582515591298	0.265127648996432	-0.0681116944273124	-0.0465210784827065	-0.156448158446648	-0.0452429480129579	0.111015342046176	-0.172938409588665	-0.0571610567434198	0.399877923910625	0.398232981694043	0.447295945611628	0.44728094262835	0.494738645942818	0.413924588128489	0	0.568700704581319	0.42565579147284	0.432935128165045	-0.031202554190129	0.0309910038222336	0.240587482529288	0.191466939460866	0.447340273312569	0.484270063923841	0.0825782107493473	0.261078500887499	0.601074152051914	0.59919081156215	0.613672002693218	0.542577574894096
Height_of_H3K36me3_peaks	-0.0580931843399354	0.0900524126230408	0.104879270333287	0.0515691206900909	0.00353633938423874	0.0206237897088762	0.0046529668483909	0.0317616753582116	0.0340102721692095	0.0286847981680292	0.019275784999575	0.0262649848736079	0.0317458196145514	0.038915325324877	0.0258025193331631	0.0820620087019274	0.087780639360125	0.0561501062734692	0.0190676543350999	0.0188776362569536	-0.0298043097490858	0.0658312850710067	-0.00339876326508938	0.0573720164355843	0.0107964890513477	-0.0173896336641415	0.0800886340430783	0.0391934222666451	0.202507291333465	0.117531571189874	0.0330405383275457	0.140033098314945	-0.142813915885677	-0.0688684533953071	0.159727830559318	-0.217216274350196	-0.0749442651810846	0.0838466151330157	0.0387654822719909	0.00639239702409698	-0.0115565159327344	0.122280120097293	-0.144556286924246	0.0297706594134248	0.142990809941487	0.176585904594673	-0.0492995848001575	-0.0333946089059097	-0.111670166763818	-0.0239050601131934	0.0851342279453021	-0.120043177227429	-0.0329451056803108	0.316800759624363	0.307171645896664	0.344219851630414	0.355513648111093	0.366932882063872	0.339305149960953	0.568700704581319	0	0.327455648708791	0.331538777138371	0.0505355644949105	0.100575403121924	0.206436065832285	0.180860404558295	0.342814071942795	0.370725704405687	0.0872757388876483	0.21653663824355	0.41551326904713	0.43001542611109	0.411849743345552	0.409126603394433
H3K27ac_peak_length	-0.0286220808179845	0.101044705099809	0.108544967958276	0.0651853457437066	-0.000204408978958083	0.0157706643120177	0.0177670520904141	0.0339309045739105	0.0164315673352154	0.0152497499547609	0.0361327057979691	0.0254743466110181	0.00983392402755571	0.0132503766913359	0.0458846640322944	0.145692948738081	0.0889158069530432	0.0395352956202795	0.0117972140610368	0.0220093753632874	0.0292042172702649	0.0452898843841564	0.00113690714785247	0.0752530480307195	0.035279462194224	-0.0125654390836087	0.0792498384483371	0.0272142098156261	0.280239413169188	0.125528559622803	0.0493863195622462	0.182058498265719	-0.210322277074498	-0.115225856647494	0.241075350142446	-0.215953406379013	-0.00511767530501965	0.294870029418246	0.0640857412797787	-0.0013255978009948	-0.00308469294422265	0.189670402237705	-0.190723331039663	0.0186870439097258	0.184965224030213	0.220469029817312	-0.0781091533761701	-0.040752299498596	-0.153541452969138	-0.0379568720630061	0.168845854603338	-0.200103969653491	-0.148339346615292	0.753552717307001	0.460416275518379	0.78293354531717	0.614654038315012	0.867816249806469	0.651126153582996	0.42565579147284	0.327455648708791	0	0.691988217574811	0.265245609716642	0.311610025810836	0.160774513387932	0.174403848266948	0.84108580533992	0.61982376442796	0.117564076461195	0.272625266439445	0.613801752706007	0.595679272631244	0.589485431569701	0.583755187217987
Height_of_H3K27ac_peaks	-0.0697490304335152	0.0767255233951965	0.112332955423544	0.069050842996224	0.000607517143243699	0.0150432167045816	0.00385393542338722	0.0465571641791996	0.0509307431873657	0.0308722564301076	0.0252092807000062	0.0346737151313766	0.0345341225282418	0.0182737049057797	0.0432201982480602	0.104903773388661	0.127472436528735	0.0395779812167197	0.0320757080331935	0.0299661324574026	-0.0277197262525943	0.0920718751250813	-0.00481327834708274	0.0885609923056579	0.030326335585937	-0.00433172496507635	0.122287973910844	0.0451790371500437	0.270387678254497	0.113658182764279	0.0535112715640497	0.185975648657413	-0.190582609744711	-0.0706235424481603	0.20375625944998	-0.25009740689947	-0.057325244493902	0.184109974826206	0.0395562795700415	-0.0039839043924223	-0.0202042837096019	0.149948430033985	-0.148730763132169	0.0236135838806459	0.155063380451163	0.192448365421146	-0.0606411083460079	-0.0295962832054628	-0.121442291325155	-0.0444408147707153	0.142010446630575	-0.167732711479821	-0.10706968280021	0.605427076340698	0.535436875627312	0.683976838257624	0.643659309709715	0.689226268164479	0.575215471035508	0.432935128165045	0.331538777138371	0.691988217574811	0	0.157384878696007	0.244031283999163	0.17156804120133	0.221158564596302	0.672143141509074	0.703013054407443	0.12230169207281	0.299109538645393	0.621397548209408	0.615556299560268	0.542296742973463	0.543328008393847
H3K27me3_peak_length	0.197957054845252	0.164202858057696	0.0938839707580052	0.0660861721375207	0.00947221893428492	0.0119647596658148	0.0304002922137823	-0.0221629974460619	-0.0637646130877549	-0.0344421300310458	0.0205675862999566	-0.0213035202538815	-0.0574246158748577	-0.0354869908871636	0.00834317280326471	0.102788159401234	-0.0738779744391805	0.00893387788657205	-0.0339774586934355	-0.0178085289379716	0.13005711302745	-0.0563298877222788	-0.00887904185145527	-0.0515241936703741	-0.00616201154079074	-0.0386303914156044	-0.0841795365823098	-0.0356720715740454	0.192449683240797	0.0856940712121771	0.0257190875529402	-0.0141285282109548	0.0414408264938123	0.048240975635066	0.0202086035147575	0.293191944020012	0.191871214010903	0.0083984376326008	0.120199707654659	-0.0106944957306329	0.0845513485650869	0.0237297127955797	-0.0175046459555348	0.0256773172460198	0.0205643773669053	0.0238316093788929	-0.021167233657948	0.0437727979312764	-0.0034045701049126	0.0536085328002792	0.0430281029834769	-0.0590168732603581	-0.0746923967115158	0.217216825518309	-0.00234573881252609	0.211746228607698	0.229831180263266	0.27127002932067	0.393745926264908	-0.031202554190129	0.0505355644949105	0.265245609716642	0.157384878696007	0	0.780170125154839	0.280214288957663	0.210210004929315	0.202888258593165	0.0961973502856967	0.210668601604544	0.294663969985345	0.0358649922359766	0.0366071931071398	0.0815404213749192	0.196458872688217
Height_of_H3K27me3_peaks	0.139496008697651	0.130226647095293	0.0836051629516353	0.0459990597627504	0.00598978863846302	0.00556709158794997	0.0214612562487145	-0.0119664634369854	-0.0496358958857329	-0.0230655170626581	0.0249399750929903	-0.0133251673591102	-0.0471936990327596	-0.0252959932366126	0.0171434301186305	0.11179044079703	-0.0376554528750184	0.00522797129953756	-0.0338604354685153	-0.0120319906022263	0.101253128798447	-0.0385421186393753	-0.0107826280349948	-0.0199747076684235	0.00543431930837555	-0.0284968825124773	-0.0495488873924488	-0.0223273087358496	0.18841105358272	0.0792727281609	0.0360484893078011	0.0199427997707539	-0.0358473219967921	0.0342646367440161	0.0773341347422585	0.153825077561794	0.129770246349556	0.0271551949181086	0.172427203386488	0.0262979705994106	0.0817707444260083	0.0603616471872869	-0.0645898865123541	0.0233876184589242	0.0647316940920668	0.0682114321487679	-0.0433029261209377	0.0169003615051761	-0.0536008498173159	0.0189513792961051	0.0704267384554736	-0.0947533064949543	-0.0594318742453786	0.294702230833987	0.137732013585879	0.29940754728616	0.351329089580985	0.325340621190323	0.438113150704124	0.0309910038222336	0.100575403121924	0.311610025810836	0.244031283999163	0.780170125154839	0	0.236908487905786	0.231561612391089	0.271854377683765	0.231078139291798	0.152022762215769	0.270086540057046	0.152605822100755	0.151639171806053	0.154136956636705	0.256037196819362
H3K9me3_peak_length	0.100853549782439	0.172502124726596	0.147546792694377	0.0509923648330287	0.00648074525404046	0.0114836107041819	0.0230459116225673	-0.000214694445676749	-0.034605506450118	-0.000250354434355924	-0.00107082042996035	-0.00409925958492966	-0.038145965695904	-3.26137793555168e-05	-0.00125496939326968	0.0235647831789386	0.00725340071948566	0.0497033528887017	-0.0312637562102544	-0.00571489599231043	0.0221313496316426	0.0291758966562922	-0.00905440715272174	-0.0175495273441317	-0.0102667380692415	-0.0364961263740379	-0.00888871143445346	0.0038125393257989	0.22024915465771	0.123676209557811	0.0242832904937869	-0.0386168486358954	0.088390038669457	0.112957266141734	-0.0397976341707993	0.0189876760942348	0.0939571346732916	-0.0230948483488521	0.0828081353794128	0.00233733448069064	0.0355565895659484	0.0131808954836886	-0.019700207021574	-0.00972691404671196	0.00852704011077438	0.037231904276884	-0.0122807274470965	0.0159789752086081	-0.00375372238485099	0.033470236722053	0.0153535260674073	0.0297444774660451	0.14515334879872	0.225793253906473	0.108427232687125	0.184133835980001	0.215418427337085	0.190959167755093	0.253582159547919	0.240587482529288	0.206436065832285	0.160774513387932	0.17156804120133	0.280214288957663	0.236908487905786	0	0.51484738042352	0.162986506999522	0.166869568034498	0.265280137828565	0.293908234465081	0.183856194759377	0.163500438004195	0.161585363945316	0.207696829302305
Height_of_H3K9me3_peaks	0.090031035144296	0.150976692440977	0.136364864947089	0.0698241373846407	0.009954916695618	0.0231461538822999	0.0276611897684264	0.00842424951340341	0.00130257473945694	0.0052645134721683	0.00485235004280622	0.00433825033989634	-0.00618242759034873	0.00489600859480902	0.00990261705643328	0.0476768123249437	0.0203625705353199	0.0506615954597412	-0.00258401706369366	0.0019625481543975	0.00419375633930741	0.0417947072343777	-0.00940378902407552	-0.00823978853087467	-0.0192669586068354	-0.0261488265328853	0.0134582043527855	0.0107734868828774	0.227575052834822	0.107244423819033	0.0240303845666403	0.0256094339179975	0.0246680213380798	0.111744570685133	0.0217456005011829	-0.00195912960933707	0.0680429477345346	-0.0179548753676566	0.0494428339830791	-0.0215241048883251	0.0259493083764894	0.0232646608023881	-0.0423535855016562	0.0125468802752183	0.0250058210793468	0.0652435530767734	-0.0175973080908468	0.0194216172024633	-0.0173143932114637	0.0152812616845209	0.0411774336900586	-0.00934473763965054	0.0874873663644814	0.176247178465091	0.14250872949564	0.192929987485408	0.227154616005489	0.204416210224808	0.248723132728752	0.191466939460866	0.180860404558295	0.174403848266948	0.221158564596302	0.210210004929315	0.231561612391089	0.51484738042352	0	0.150322092943739	0.193596937885558	0.217596394848221	0.314830004864016	0.209641940966712	0.185271110390788	0.152665952580372	0.211083267537955
